CommentId,VideoId,Text,IsToxic
UggBE-midsOcxXgCoAEC,dG7mZQvaQDk,Peggy: you are blessed with so much courage & heart!! Thank you for your honesty & passion in this matter! #whatawoman,False
UggFa6gKjS21nHgCoAEC,dG7mZQvaQDk,This Lady should be the first guest speaker at all of Al Sharpton’s rallies.  Seriously,False
UggfMgHywO3pmHgCoAEC,dG7mZQvaQDk,I love this woman. THIS is a voice that matters. Fuck black lives matter.,True
UggIk5feB00KE3gCoAEC,dG7mZQvaQDk,"Thats a real parent, a real mother. Nothing but real talk right there. She learned well from her mom.  A voice of truth in a sea of bullshit.",False
UggJvtBuY7918HgCoAEC,dG7mZQvaQDk,finally a black person with a unbiased opinion. An incredibly high percentage of black lives are lost among themselves and only an extremely small fraction from police.  Black people need to take responsibility for their violence.,True
UggkkDy5aXNO-HgCoAEC,dG7mZQvaQDk,"Thank you for the truth, and speaking for the innocent.",False
UggLqnLTe5a1sngCoAEC,dG7mZQvaQDk,This is sad. Disgrace to all black people,True
Uggma-nkAiK-eXgCoAEC,dG7mZQvaQDk,My mother told me the same thing.  God Bless this woman.,False
UggomkAIZriFfXgCoAEC,dG7mZQvaQDk,"This gal calls it spot on! Way to go Ms.Peggy, way to go!",False
UggPDp4D0K-7xngCoAEC,dG7mZQvaQDk,When I c the blk lives matter bullshit.....witch I call bullshit 5 black people were killed in a five period in Newark nj where were they....... I call Bullshitb,True
UggQG0KuU_-llXgCoAEC,dG7mZQvaQDk,"Love it I same the saem thing Go Peggy!  #stupid  
Ya Killing ya selves more quicker than  STLPD could ever  #wakeup",False
UggrbvWF1tW0pHgCoAEC,dG7mZQvaQDk,Niggas love being the victim in any situation that's why I separate my from them and other black people need to do the same,True
UggrZgZguxyXq3gCoAEC,dG7mZQvaQDk,"Oh that politicians had the same style of oratory! Peggy Hubbard, in one short video, rings out a message that is loud and clear.....to those who will listen. Ok, I'm in England and thankfully we don't have a gun culture; but I've seen enough of the American scene in my time to know that Peggy drops all the hang-wringing crap to tell it as it is.
Her words should be written down and posted in the White House.....mavbe someone there would listen and act.",False
Uggs4V2kJ0QPg3gCoAEC,dG7mZQvaQDk,everyone share this......this women is awesome,False
UggSA9NX_RN3VXgCoAEC,dG7mZQvaQDk,This is REAL black leadership. Real revolutionary radicalism!,False
UggsmHAjXe_lhXgCoAEC,dG7mZQvaQDk,Respect!,False
UggSpMI7lKPnc3gCoAEC,dG7mZQvaQDk,Thanks for being a voice of sanity in the black community Peggy.,False
UggVkCi8HJdrVHgCoAEC,dG7mZQvaQDk,"Wow!...people like me can't say these things she RIGHTLY says, because the ""PC police"" will get offended, tag me as racist, and therefore no truth I might speak is given credence....society as we know it. But her speaking the truth magnifies it like no one else could. Why aren't we elevating people like her to school boards, city councils, mayors, state and national office?",False
UggWOhAGPSANkHgCoAEC,dG7mZQvaQDk,And she's a US Navy vet. Mad respect,False
UggZTfTyS3k6ZngCoAEC,dG7mZQvaQDk,"+ ~ day day ~
+ thisisacommentary

Here's some truth for you!",False
Ugh3UPrEeTTHtHgCoAEC,dG7mZQvaQDk,"So this bitch is talking about people like Dylan Roof, James Holmes, Jared Loughner, Jerad Miller, Tim McVeigh, Jared Loughner, Jim David Adkisson, Paul Hill, Scott Roeder, Frazier Glen Miller Jr. Elliot Rodger, Buford O' Furrow, John R Houser, etc,. then RIGHT?",True
Ugh5BW50pf-9PngCoAEC,dG7mZQvaQDk,"Thank you for being real. When I heard about the little girl I thought the same thing.
Where is the rage! The Media and who is ever behind them want to promote racial tensions and nobody in the black community wants to talk about the elephant in the room. Its almost like everything in the media and music scene promotes a thug life.",False
Ugh5YyQl1LLLcHgCoAEC,dG7mZQvaQDk,Peggy is my hero..,False
Ugh9ieGAQW1ZdHgCoAEC,dG7mZQvaQDk,Awesome women.,False
Ugh9NJ5VcQj8fngCoAEC,dG7mZQvaQDk,"i think alot of black people are tired with gun violence and gangs and ignorance in their communities and want it to stop
  and yes their are bad people of all races but whats gets to me with that statement when you talk about things in the black commuity people are so quick to say their are bad people in every race and say your putting blacks down when you just want your people do better and caring their selfs in a repectful way",False
Ugh9-XU9MBpdPHgCoAEC,dG7mZQvaQDk,*Tips hat to this class A lady. Well spoken!,False
UghblI9yzalDUXgCoAEC,dG7mZQvaQDk,If only more black people were like her...,False
UghcaI1aYuZeLngCoAEC,dG7mZQvaQDk,She is right Blacks are in the shitter because of themselves not the white man.,True
UghcJ70N2jvmUXgCoAEC,dG7mZQvaQDk,"Obama should be saying exactly what this lady is saying.  Instead, he's defending the thugs.  She should clean up her language, however.",True
UghFiMPAIdHjUXgCoAEC,dG7mZQvaQDk,"So proud of a woman & mother that stands on principle, morality & just plain common sense! And not afraid to go against the tide of her cultures wrong path! Kudos to you Peggy & also to the mother of the 2 kids in Hattiesburg, Ms. That killed 2 police officers... Then stands up and takes responsibility, as we all should. You two are wonderful role models and my latest heroines!",False
UghhqzDBAgfZFXgCoAEC,dG7mZQvaQDk,"basically she's doing more than talking. black lives do matter, but I guess when looting and rioting take place only for an asshole whose robbed and druged up the community . She hits on all points and was on CNN. She believes there is police brutality and Wants reforms, she knows theres racism, but she also knows nobody is going to take. a fucking second  look at black rights till black people take a stand against self destruction.",False
UghhReguIiBXz3gCoAEC,dG7mZQvaQDk,I've spread this video everywhere!!!! Awesome!,False
UghI04c2fnCXw3gCoAEC,dG7mZQvaQDk,"Thank you, Peggy!",False
Ughj539YD_W0mHgCoAEC,dG7mZQvaQDk,The female Uncle Ruckus,False
UghJfuhlGySl5XgCoAEC,dG7mZQvaQDk,Well damn. Good for her,False
UghjSQWibrNXbHgCoAEC,dG7mZQvaQDk,"Im a white person who always thought everyone should be treated fairly.
With BLM and creating a bunch of bull and threatening my life and others by making it harder for cops to take out the bad guys, maybe not drawing their weapon fast enough or killing the spirit of being a hero or killing the spirit of NOT putting out 110% and doing JUST enough to comply. (No more rushing into burning houses type of thing) from a few bad cops

And with the neighborhood gangs in my neighborhood having the heat taken off them. Emboldening them.

 And not the spirit of ALL lives matter (A form of racism in itself)

BLM is causing a feeling that Black Lives don't matter.

Peggy gave me hope there is still hope that there is still intelligence in the black community. 
So maybe we can still all live together.
I'm one less white guy willing to join the KKK because of Peggy, NOT BLM.",True
Ughk89bvzTZ5n3gCoAEC,dG7mZQvaQDk,I agree with this sista 100% !!!!!,False
UghkOHwrD0EFVXgCoAEC,dG7mZQvaQDk,"As a black person all I have to say is THANK YOU FOR SPEAKING THE TRUTH. Too many blacks out there causing trouble, dressing like idiots and bring trouble to themselves, killing eachother, causing crimes then they complain the police are after them when they are up to no good. I'm just glad my parents grew me up properly. I stayed away from the garbage.",True
UghLKEjKvHMPI3gCoAEC,dG7mZQvaQDk,"Thank you Mrs. Hubbard. I am so happy that you said what needs saying. Blacks are allowing their neighborhoods to be destroyed by themselves. Black mother's stand up and be counted. Black fathers keep your ass home and help raise your children. Peggy, Chief & I have your back. Fair winds and following seas shipmate. Slap heard round the world needs to happen a whole lot more my sisters.",False
UghlxE3O2KiW0XgCoAEC,dG7mZQvaQDk,"You go girl!! ... have listened twice, retweeted twice (first from gateway pundent, second from youtube)  God Bless Ms Hubbard and God's speed with your vid.",False
Ughn4r9O-Nhkz3gCoAEC,dG7mZQvaQDk,Great video...Thank you Peggy.,False
Ugho94xeAVZ7NngCoAEC,dG7mZQvaQDk,This Brave woman brought tears to my eyes,False
UghOMcTf-0StdHgCoAEC,dG7mZQvaQDk,PEGGY HUBBARD for PRESIDENT 2016 !!!!,False
UghqvIGI8ffj3XgCoAEC,dG7mZQvaQDk,Very respectable woman,False
UghS3N0TuPkVzXgCoAEC,dG7mZQvaQDk,Too much logic and intelligence.  She must be mixed race with some intelligent white DNA in her.,True
UghtUAixv0nBhHgCoAEC,dG7mZQvaQDk,AMEN! Tell it like it is sister AMEN!,False
UghV9yjXGfrPXngCoAEC,dG7mZQvaQDk,We need more people like Peggy Hubbard! I support her as Mother of the Year with Common Sense.,False
Ughxvpwf-pvcs3gCoAEC,dG7mZQvaQDk,I think I just fell in love.,False
UghZ4FemHXJvdXgCoAEC,dG7mZQvaQDk,One must be fucking stupid if one attacks a police officer and expects to get away with it without any response from the police.,True
UghzyVkP2QyrDHgCoAEC,dG7mZQvaQDk,"I never heard of this woman before.  But, I'm loving what she is saying.  This message is too valuable not to get out there.  Thanks for posting!",False
Ugi2mKmoNhVvB3gCoAEC,dG7mZQvaQDk,"hit the nail on the head !! black lives matter, guess not when they keep killing each other over stupid shit . like gang loyalty and selling drugs instead of getting an education so you are able to get out of the getto your in . i take my hat off to those parents who raise there chlidren to have values and pride in who they are,cause those are the ones who will make a difference . not the drug dealing gang bangers . the only difference there going to makeis one less for the holiday dinners",False
Ugi47Eld1QATNXgCoAEC,dG7mZQvaQDk,"Dear Peggy, can you please be all of our Mother and run for president?",False
Ugib2A3yAXk6S3gCoAEC,dG7mZQvaQDk,"Plenty of white people do care, but when they have the exact same views as this woman they are deemed RACIST. I stopped caring",False
UgiBiwBL8fQNZHgCoAEC,dG7mZQvaQDk,LOOK DEEPER INTO WHY THIS HAPPENS ALL OVER. BLACK PEOPLE DID NOT PUT BLACK PEOPLE IN THIS SITUATION WE ARE ALL IN AS BLACK PEOPLE.  HOPE SHE LEARNS HER HISTORY!,False
UgiCLhgoEYmK03gCoAEC,dG7mZQvaQDk,I love this woman. wish there were more like her. it would certainly help the cause if more were on the same page...,False
UgiDEoauMjZ5AngCoAEC,dG7mZQvaQDk,That's just cruel of her as a mom,False
UgiDRFxEd3lXsHgCoAEC,dG7mZQvaQDk,She spoke what on others want to say....,False
UgidWMSFYmz_mHgCoAEC,dG7mZQvaQDk,This women should get the NOBEL PEACE PRIZE instead of that Antichrist Obama.,False
UgiFAwQp3PHa83gCoAEC,dG7mZQvaQDk,Bravo!,False
UgiFcOu0kpU9Q3gCoAEC,dG7mZQvaQDk,"Correction: Black ppl have NEVER been the most violent ppl on this planet.  Now some of what she is saying is true but, when it comes to this black on black crime shit,  don't just single my race out when the same shit happens with other races, all across the globe.",True
Ugig_n0opz8ZeHgCoAEC,dG7mZQvaQDk,"I'm sure michael brown knew the killer of the young girl and considered him his ""homeboy""",False
UgiGY5J-nefDBHgCoAEC,dG7mZQvaQDk,I love you Peggy.,False
UgihSHhY4D6RH3gCoAEC,dG7mZQvaQDk,yeah what she said save us some tax dollars so we can buy parts for are harleys and ARs LOLOL,False
UgijGlOjRf7hgngCoAEC,dG7mZQvaQDk,"Peggy, I know there are many more fine black women (and men) like you who are sick and tired of the violence and the blame. Thanks for speaking up!",False
UgiMcpkO3TLefngCoAEC,dG7mZQvaQDk,"Awesome Job Peggy!  thank you for telling it how it is and the truth!!
 #WeStandWithPeggyHubbard",False
UgiMWjxMr-h5s3gCoAEC,dG7mZQvaQDk,"That community should be marching for peace hand in hand for the girl that was killed sitting in her home doing homework. She deserves at least that or society has let her down. Maybe Al Sharpton will lead ...
",False
UgioKj2LFNcorngCoAEC,dG7mZQvaQDk,"Truth delivered with the courage of conviction, not political correctness reaches the hearts and minds of the honest, productive and hard-working people. This lady says it like it is.",False
UgiovVFNjWPUJngCoAEC,dG7mZQvaQDk,Right On! Dynamite!,False
UgiP6G4sPnNUFXgCoAEC,dG7mZQvaQDk,You see if Blacks speak  the truth and don't conform to the norm they are considered Uncle Tom's and sell outs,False
UgiTvwSX5Z1bzXgCoAEC,dG7mZQvaQDk,"So now a days, if you're Conservative, support the Confederate Flag,denies racism,and criticize black people; you're deemed a hero by white people? Lmao. Please get this white woman in black face off my screen",True
UgiU3wgEiODazXgCoAEC,dG7mZQvaQDk,REAL strong black woman NOT afraid to speak the TRUTH.,False
UgiW5j_mTeEZ3XgCoAEC,dG7mZQvaQDk,Peggy I love your video and I once use to stand for black lives matters but now they are using it as an excuse to get away with crime. I know a lot of good blacks who would like their voices heard but their voices are silenced because of this nationwide uproar of black lives matters and their afraid if they say something they could be the next victim.,False
UgixdxuPaLDtAXgCoAEC,dG7mZQvaQDk,"okay blacklivesmovent thugs  stop with this carp u wanna stand up for a murder but yet a child died by gettin shoot in the cheast all becasue u all wanna act like the plant of the apes movie all because of this excuse me black are killing other blacks and u wanna come after cops and white ppl  and call us names , rastist names all because u  dont get it try lisening to the lawa obeying the the law and stop shooting  inncent ppl  for you own  benfits all of u guys killing other ppl need to be in  jail,",True
UgiYmeHQGlK1X3gCoAEC,dG7mZQvaQDk,"You freakin' go, girl!!",False
Ugj4EBpIx3VZw3gCoAEC,dG7mZQvaQDk,"AMEN!!!, Peggy Hubbard!! Color makes no difference, it's the person on the inside. The innocent nine year old little girl is the one attention should have been on. Some people just want to cause chaos, black and white!! All of what is going on is exactly what Obama wanted,now look at our country and this mess that it's in. I admire your courage and telling it like it is Peggy Hubbard.",True
Ugj4qfkf_LybFHgCoAEC,dG7mZQvaQDk,one race ( the human race),False
Ugj5MKvyX16BlngCoAEC,dG7mZQvaQDk,"OMG! She is putting it all out there, telling the truth. It's hard, but it's true.",False
Ugj6D2gOXUlNNHgCoAEC,dG7mZQvaQDk,"Before integration black people had their own schools , business and  banks !!!!!!  After integration they lost every thing !!!!!!",True
Ugj6Z_0sLPBlSHgCoAEC,dG7mZQvaQDk,No! Leave it alone! Don't take it down!,False
Ugj7onbAIhP0jXgCoAEC,dG7mZQvaQDk,Wake up Black People.,False
Ugj9BpURKo9iMXgCoAEC,dG7mZQvaQDk,"This older, white conservative says Peggy for Vice President! Could you imagine a Trump/Hubbard ticket? WOWEEE WOW!",False
Ugj9q6R3gxZpj3gCoAEC,dG7mZQvaQDk,pretty woman dang!,False
UgjAHpyfhRA_C3gCoAEC,dG7mZQvaQDk,"Leave the video. Sometimes the truth hurts.
Thank you for posting the video.",False
UgjAkZxH7p-SjHgCoAEC,dG7mZQvaQDk,"Ask your fellow white liberal press networks and blogs to post this, they won't, they cringe at black conservatism.",True
UgjBrQHB44Y6yHgCoAEC,dG7mZQvaQDk,She said I need new parts for my Harley lol,False
Ugjd5gn07ocXsngCoAEC,dG7mZQvaQDk,"Thank you. Finally, a powerful voice for the truth from the black community. 93% of black killings are perpetrated by blacks. For the most part, even the 7% of black murders by non-blacks are not directed at innocent black citizens, but rather drug or gang related. Donald Trump, Star Parker, I hope you are aware of Peggy Hubbard's comments and address this issue as honestly as she has. There needs to be a seat at the table for Ms. Hubbard in the Trump campaign and administration.

Race Mongers like Obama, Eric Holder, Pelosi, Reid, Jessie Jackson, Al Sharpton, the NAACP, the Congressional Black Caucus, Congressional Democrats (of all ethnicities, and on all levels of government), and the mainstream media have all conspired over the last 50 years to turn viable black communities into government-dependent ghettos by knowingly advancing a false narrative of systemic White (conservative) racism.
 
Perhaps their greatest accomplishment is the destruction of the black nuclear family. Seventy-two percent of black children are born to single mothers.  Why get married or limit the number of children you have, when Obama and the progressives will gladly extort taxpayer money to take care of you and your illegitimate children in exchange for guaranteed votes to keep themselves in power.  This master plan and policy insures generations of newly created disaffected and dysfunctional adults who will necessarily become democratic voters.

If the race hustlers mentioned above, reacted in the same way to black on black killings, they could go into those neighborhoods and with their power, wipe out all the gangs, minimize the drug use and give the community some real “hope” and “change.”  It will never happen.  They need black communities to be dependent and feel hopeless in order to maintain their power and control.  They are living the good life off the backs of their own people, while deceiving them into thinking they care.  Just think – if these purveyors of lies and damn lies couldn't make race an issue over the past 40 years they would have to get “real” jobs like the rest of us.",False
UgjDBfCDKT037ngCoAEC,dG7mZQvaQDk,"Peggy, I tip my hat to you.",False
UgjDETjpfRQL6HgCoAEC,dG7mZQvaQDk,I love her. Every thug deserves a slug,True
UgjfCR2P4UuH6XgCoAEC,dG7mZQvaQDk,"Body cams should also air what the police run into day to day.
Not just when the cop screws up.",False
UgjFfog2XHgasngCoAEC,dG7mZQvaQDk,"@ReasonBurger(Twitter)

Powerful. Blunt force trauma powerful. I hope your words change the thinking of those whose concern for black lives is so misplaced.

Thank you for sharing.",False
UgjgN-JVPu49LHgCoAEC,dG7mZQvaQDk,peggy Hubbard for president,False
UgjIO0MtrVIAtXgCoAEC,dG7mZQvaQDk,"i agree with most what you said, but i can't trust police if they won't arrest crooked pedophile protecting treasonous politicans same thing for military people",True
UgjJKgiUy9A1F3gCoAEC,dG7mZQvaQDk,BlackLivesMatter was built on deceit and lies,True
UgjNs-GTt9JfJXgCoAEC,dG7mZQvaQDk,"I dont like generalizations, as she used it in her rant, BUT to her main point she is RIGHT. Chris rock said it best, there are Black people and there are niggaz. A nigga morns a killer that got gunned down in the street, a Black person mourns the loss of INNOCENT human life such as the little girl that got murdered. Based on comments here, the Black to nigga ratio is dropping.",True
Ugjpu_RMQN7KuHgCoAEC,dG7mZQvaQDk,"I will tell you what is even more taboo to talk about, something the News Media won't touch with a ten foot pole...*""""Black on White Crime""""*
Blacks sexually assaulted over 30,000 white women in 2005 but fewer than 10 black women were sexually assaulted by white men. Yes, I used 2005 because the BOJ does not make these stats available online anymore stating that ""These statistic may be inflammatory to certain ethnic groups' and this is only the tip of the iceberg.",False
Ugjqg9qKsdKAwHgCoAEC,dG7mZQvaQDk,Peggy you should watch life leadership revolution videos. these people are very smart and very good mentors. really think if you did some research and training you would be a great leader. keep up the great work,False
UgjqKp49qALNEngCoAEC,dG7mZQvaQDk,THE BEST AND MOST HONEST BLACK PEOPLE I'VE EVER KNOW,False
UgjrudxM-7eVlXgCoAEC,dG7mZQvaQDk,Bam..........She said it all !!!,False
UgjsEoszg2O3FngCoAEC,dG7mZQvaQDk,"God Bless this lady!   I wish there were more people like her with the same intelligence.   God Bless that little girl who lost her life to thugs, it's so sad.  And not a single one of those animals cares.
# Black lives Matter, MY ASS!    It is               # Innocent LIVES MATTER!",False
UgjUz4zD_kU1gHgCoAEC,dG7mZQvaQDk,As a Black man I have to say this is needed just as the Black Lives Matter message is needed.. its not either or...its both and.,False
UgjV0NgtU8Mo_HgCoAEC,dG7mZQvaQDk,Ms. Hubbard I have ABSOLUTE respect for you. Wish you would run for office any level. You got bigger balls than most male politicians. You call it like it is BRAVO!,False
Ugjv6x4UifOPc3gCoAEC,dG7mZQvaQDk,"Well said Peggy, your message should be shared with everybody.",False
UgjyqKPg0AyI1HgCoAEC,dG7mZQvaQDk,"Mansur Ball-Bey was not a thug.  He worked at FedEx and was not in the house being served by a Warrant.  He is not on any video brandishing a gun.  He was shot in the back which is illegal in the US for a Police officer to do. 

The St Louis PD isn't releasing data because they know they shot and killed him in error.   Ball-Bey has no criminal record.  

What Hubbard is doing is illegal.  She is going on national TV and slandering the Ball-Bey's son.  Frankly i'd sue her.",False
Ugw8oB7g7rqpvTdHkId4AaABAg,dG7mZQvaQDk,After watching the second part of Rest in power the trayvon martin story. I just had the urge to watch this again!,False
UgxQlfvkXLc2Ar7dZ_t4AaABAg,dG7mZQvaQDk,"https://youtu.be/qLpGdYVx-DM
Really black people are the most violent?",False
Ugz-BV9zIAQdqf1iUNx4AaABAg,dG7mZQvaQDk,thank you for speaking out on the problems in the black community.,False
Ugg_n-nSlkkSSXgCoAEC,Dt9-byUhPdg,"Yea! We should beat up all white people, rob black owned stores, and cause massive riots wasting money! I bet 90% of yall don't work, stop wasting people money and just off yourself....I hope every single person their got shot...that didn't happen though, sadly.",True
Ugg2ItA50j3R8HgCoAEC,Dt9-byUhPdg,#blacklivesdontmatter,True
UggCzcniRCJgSHgCoAEC,Dt9-byUhPdg,Seeing the comments on here just proves how backward this country is. ,True
UggeJRv-GDRnD3gCoAEC,Dt9-byUhPdg,The police should NOT! Be militarized! ,False
UggIwAmWsxlVnHgCoAEC,Dt9-byUhPdg,dumb mf,True
Uggmdct5T_880HgCoAEC,Dt9-byUhPdg,"""You can't stop the revolution!"" Well, it's been 2 years... I'd say that they've done a pretty good job so far.",False
UggXHbngyX02wHgCoAEC,Dt9-byUhPdg,"I feel sorry for what hapenned. But why thus think don't happen when a gang member kill another one??? Why you just go to the street when a cop kill a black male knowing that gang menbers they killing each other every day. I lost a family, a friend to that. And no one went to the streets and scream stop the killing but when is a police killing a black person whole world stop. Humans ",False
Ughj5v2znz91B3gCoAEC,Dt9-byUhPdg,"burn public storage, that makes sense..",False
UghtnU8GCh9qbXgCoAEC,Dt9-byUhPdg,they must be mad cause there quiet a few that have lost thier belts.,False
Ugi6WB0_Hv-gLngCoAEC,Dt9-byUhPdg,GOOD ,False
Ugib2tzAuq79fngCoAEC,Dt9-byUhPdg,the real criminals are on wall street those guys steal more money then any inmate in every Penitentiary every dreamed of stealing,True
Ugiis9d5ISpuzXgCoAEC,Dt9-byUhPdg,"So this is the ""Revolution""? Setting your own neighbourhood on fire... good job, burn down some suburbs where these cops live... how does making yourself homeless achive anything?",True
UgijQ2FjlYJSU3gCoAEC,Dt9-byUhPdg,"Molotov cocktail the local drink, and all she wants to do is dance, dance...",False
Ugiqj5jU7LxKZXgCoAEC,Dt9-byUhPdg,Brown Stepfather has his pants half way down. ,True
Ugj8mibnaukuYngCoAEC,Dt9-byUhPdg,"The trés totes hilars re this vid is that a grip of these ""revolutionaries"" are regular posters on Afro-Punk, which only has about seventeen massive corporate sponsors.  ""The revolution which will start now, is sponsored by the following multi-national corporations..."" ha ha ha.  Virtue signaling satire practically writes itself! :)",False
Ugjf1ns-vrD_mHgCoAEC,Dt9-byUhPdg,"Congrats you got your ""Town in flames""
Now roll and live in that 3rd world hell hole
Also try to move out..
OH WAIT
You can't cause your town is now garbage in probably all business markets =p",False
Ugjg3V4G0V1Lw3gCoAEC,Dt9-byUhPdg,all you white immigrants need to go back to Europe and tbh native Americans we're here before the European settlers came over on there boats,True
Ugji5Puu6CdNSXgCoAEC,Dt9-byUhPdg,What a bunch of complete dumb asses!,True
UgjjAQhUTVJVlHgCoAEC,Dt9-byUhPdg,Ignorance of the law is no excuse 18 U.S.C. 242 Deprivation of rights under color of law,False
Ugjm1PBJxlAajXgCoAEC,Dt9-byUhPdg,I agree time for a race war.,True
UgjOJxjEAvGohHgCoAEC,Dt9-byUhPdg,"""We been at war for 400 years"" please a war was started where three quarter of a million Americans died for you. Stop bitching",True
UgjOorEuUNeDuXgCoAEC,Dt9-byUhPdg,"they are weird white , under the pretext that the police officer is white must less risk than others , it would be a black police officer who would kill a white, it would have taken 20 years in prison.
not me , I may be white, but I am against this there is no white or black we are all equal",False
UgwaBPJR_PtIst-g5GR4AaABAg,Dt9-byUhPdg,Crimes committed during a Riot should become a Federal Offence.  The Federal Government has the ability to build unlimited prisons.,False
UgwZlQcZUvX_tdLv5tN4AaABAg,Dt9-byUhPdg,Michael Brown was a THUG! God bless the Thin Blue Line!! I graduate from the police academy in December!,True
Ugx3he2JevffnBpSued4AaABAg,Dt9-byUhPdg,"and what do the people see here,i can't even understand what they are saying,is this black America. is this good for the world to see,how do the people respect a race like this, when they see so much bad",True
UgxIVUSZlDsjmgCaUmt4AaABAg,Dt9-byUhPdg,THESE PEOPLE DID AS THEY SHOULDVE. WISH THEY WOULDVE LITERALLY BURNED THE ENTIRE CITY DOWN,True
UgygrXzRRsPCIB-4ZQJ4AaABAg,Dt9-byUhPdg,Lol! Look what it got them!,False
UgyHY__Zn6pPpBqLWhl4AaABAg,Dt9-byUhPdg,"*Scrolls down in the comments to see a bunch of racist comments*
Me: Look! Trump Supporters!
*Sits patiently for the hate*





Ok seriously, a lot of people are saying this is wrong, which I say “Yeah, it kinda is” But people are saying “ It’s just because they’re black.”, think about all the African American people out there that are innocent and did nothing wrong.",False
UgyM6Czu-FCIhsAn2fl4AaABAg,Dt9-byUhPdg,3:40 someone get her some milk,False
UgzFM74WZ6HhHJsCzMh4AaABAg,Dt9-byUhPdg,"Must be nice looting, protesting, rioting, and burning stuff down in the middle of the night when you don't have to get up to go to work the next day",True
UgzNIAq2vYdrNzAZaH94AaABAg,Dt9-byUhPdg,Is it really that hard just to open fire,True
UgzszpWJSeuW2bNWqf94AaABAg,Dt9-byUhPdg,"police shot 1 black guy , & then the blacks riot ,!! when a black shoot a black , what happens ?? ,,,,,,,,,,,,,, ?",False
UgzUf9F0khnqHuHTte54AaABAg,Dt9-byUhPdg,Dirty mongrels!!!,True
UgzznaHifWKSzSekoZ94AaABAg,Dt9-byUhPdg,National Guard should be called out at the hint of a riot.  The National Guard really spooks the rioters.,False
UggFX4zCcHRPtXgCoAEC,#NAME?,Now your tax dollars will get them a spanking new cop car 😔 ,False
UggJNJo4salVHXgCoAEC,#NAME?,That police car was purposefully left for them to destroy and get their anger out instead of on more businesses. The cost for the destruction of that car will be passed off to state taxpayers.,False
Ugh9zSFwedOxLngCoAEC,#NAME?,95% of the policing problem being protested here is caused by black criminals.  Let's not forget to blame and address the elephant in the room.,True
UghGFHf8RmNryHgCoAEC,#NAME?,"Peace needs to be found on both sides. Be stubborn, be relentless, be peaceful. Don't go to work, sit on the steps of those in power for days and chant your concerns! ........................ “Fear is the path to the dark side. Fear leads to anger. Anger leads to hate. Hate leads to suffering.”- Yoda.............................. :)   <3",False
UghjQ3K_iYTc2XgCoAEC,#NAME?,For an inanimate object that police car was very resilient to getting completely flipped over and set on fire.,False
Ugi_omORbF-Z3ngCoAEC,#NAME?,I hate basterds like this but I would have been funny if they tried pushing more and it flipped back on top of a few of them. #Hacopcarcanstillfightback ,True
Ugi3mrlSqtIs-ngCoAEC,#NAME?,Ferguson 2014: Protesters Flip Police Car | The New York Times,False
Ugj3eMyAlM8y93gCoAEC,#NAME?,I wish the car flipped over and crushed the rioters,True
UgjIdl7xRx3PongCoAEC,#NAME?,It's only Ameland!,True
Ugjq0RLUFKM9BngCoAEC,#NAME?,The cops need to look at the video and start arresting these people. ,False
UgjZT7UMVNZOnngCoAEC,#NAME?,Why do they only showed the violent protests,False
UgwfhDjqGBAdEnRAAzx4AaABAg,#NAME?,"Good job guys, you just raised your own taxes!!",False
UgxDqO6xOisRs_SBeP54AaABAg,#NAME?,"So your friend gets killed which that means your burn down your local homes and items
Seems correct",True
Ugy7-WkUWf_-kQmV5Lh4AaABAg,#NAME?,My question is why they park that cruiser in front of the protesters 🤔🤔,False
Ugyhe3O7bsSm0nlVOUt4AaABAg,#NAME?,In the point they almost set a person on fire,False
UgzO6kv4fpDJ4gFjNVt4AaABAg,#NAME?,rip crown vic most durable car ever :(,False
UggCqc7cB_wHgXgCoAEC,TZxEyoplYbI,I hate it how people have to read everything for me. Because I can't read. Because I'm black.,True
Uggd4hYFM5Pg2ngCoAEC,TZxEyoplYbI,"Everyone saying there is only black people there, there are white people, a white woman who got shot with a rubber bullet came out the next day and two of the black people where helping her walk.",False
UggDIjReTdOObngCoAEC,TZxEyoplYbI,This was truly a tragedy..not only the death of the kid but they way that the city reacted!  This is not the way to get justice.  It only makes matters worse.  This is the Malcolm X way of handling things not the Dr. King way.,False
UggET3p1k5qYrHgCoAEC,TZxEyoplYbI,"Maybe I don't know the exact story and such , but from what I understood this is supposed to be a case of a grown man shooting a kid . This ain't supposed to be racial , you guys are letting in on your hate , whether you are anti black or anti white or w.e , and you seem to be forgetting what is going on here . A police officer shot an innocent kid . THAT'S IT . Want justice for THAT , not for your fckin race . The moment you pick a race , a side you have become a fckin joke . I dont give a rats ass about how many blacks have killed whites and vice versa , what I want to know is why the fck is that POLICE OFFICER walking it off free after emptying his motherfckin gun in a CHILD . ",True
Ugggne7gvPn-3XgCoAEC,TZxEyoplYbI,"
Michael Brown deserved to die, he was intoxicated, aggressive and attempted to reach for a cops gun.",True
UggGOYlD5OpAyHgCoAEC,TZxEyoplYbI,"""I've experienced racism on both sides"" 
Then why are you being racist against whites?",False
UggGSYZZ2Wh2cXgCoAEC,TZxEyoplYbI,"Muslims from the UK, are with our black brothers & Sisters in America. ",False
UgghcbyFz_IQS3gCoAEC,TZxEyoplYbI,Kid was a hopeless piece of shit .. look at him bully the store owner. His bad decisions got his dumb ass shot and killed,True
